Kombinacija,Ishod,Spin_profit,Total_profit 
"nar, lim, lim",Duple_vockice,-0.5,1320.5
"nar, kes, tre",fail,0.5,1321.0
"src, lim, tre",fail,0.5,1321.5
"tre, nar, tre",Duple_vockice,-0.5,1321.0
"tre, nar, tre",Duple_vockice,-0.5,1320.5
"tre, jag, tre",Duple_vockice,-0.5,1320.0
"nar, kes, gro",fail,0.5,1320.5
"kes, nar, tre",fail,0.5,1321.0
"tre, lim, kes",fail,0.5,1321.5
"kes, kes, gro",bonus_x2,0.5,1322.0
"src, gro, kes",fail,0.5,1322.5
"lim, lim, tre",Duple_vockice,-0.5,1322.0
"tre, nar, tre",Duple_vockice,-0.5,1321.5
"tre, gro, tre",Duple_vockice,-0.5,1321.0
"tre, gro, lim",fail,0.5,1321.5
"tre, nar, gro",fail,0.5,1322.0
"tre, gro, kes",fail,0.5,1322.5
"gro, nar, nar",Duple_vockice,-0.5,1322.0
"kes, kes, lim",bonus_x2,0.5,1322.5
"nar, tre, nar",Duple_vockice,-1.5,1321.0
"kes, jag, jag",Duple_vockice,-0.5,1320.5
"nar, lim, tre",fail,0.5,1321.0
"jag, kes, jag",Duple_vockice,-0.5,1320.5
"tre, tre, tre",Vocni_jackpot,-2.5,1318.0
"jag, gro, tre",fail,0.5,1318.5
"lim, kes, nar",fail,0.5,1319.0
"gro, lim, tre",fail,0.5,1319.5
"jag, lim, tre",fail,0.5,1320.0
"tre, lim, jag",fail,0.5,1320.5
"lim, nar, jag",fail,0.5,1321.0
"gro, lim, jag",fail,0.5,1321.5
"tre, tre, kes",Duple_vockice,-0.5,1321.0
"lim, kes, jag",fail,0.5,1321.5
"nar, nar, nar",Vocni_jackpot,-2.5,1319.0
"jag, lim, tre",fail,0.5,1319.5
"jag, gro, nar",fail,0.5,1320.0
"jag, jag, jag",Vocni_jackpot,-2.5,1317.5
"gro, lim, kes",fail,0.5,1318.0
"lim, kes, lim",Duple_vockice,-0.5,1317.5
"jag, tre, tre",Duple_vockice,-0.5,1317.0
"kes, jag, kes",bonus_x2,0.5,1317.5
"gro, jag, tre",fail,0.5,1318.0
"nar, nar, lim",Duple_vockice,-0.5,1317.5
"gro, nar, nar",Duple_vockice,-0.5,1317.0
"tre, tre, tre",Vocni_jackpot,-2.5,1314.5
"jag, src, kes",fail,0.5,1315.0
"nar, gro, jag",fail,0.5,1315.5
"gro, lim, kes",fail,0.5,1316.0
"tre, kes, lim",fail,0.5,1316.5
"gro, nar, kes",fail,0.5,1317.0
"tre, lim, gro",fail,0.5,1317.5
"lim, tre, lim",Duple_vockice,-0.5,1317.0
"src, tre, lim",fail,0.5,1317.5
"lim, jag, tre",fail,0.5,1318.0
"src, src, jag",free_spin,0.5,1318.5
"nar, tre, tre",Duple_vockice,-1.0,1317.5
"src, src, kes",free_spin,0.5,1318.0
"nar, nar, gro",Duple_vockice,-1.0,1317.0
"tre, gro, gro",Duple_vockice,-0.5,1316.5
"lim, src, kes",fail,0.5,1317.0
"tre, lim, lim",Duple_vockice,-0.5,1316.5
"nar, gro, gro",Duple_vockice,-0.5,1316.0
"kes, kes, tre",bonus_x2,0.5,1316.5
"src, nar, tre",fail,0.5,1317.0
"tre, jag, tre",Duple_vockice,-0.5,1316.5
"src, jag, gro",fail,0.5,1317.0
"lim, jag, jag",Duple_vockice,-0.5,1316.5
"nar, lim, tre",fail,0.5,1317.0
"lim, lim, nar",Duple_vockice,-0.5,1316.5
"jag, src, kes",fail,0.5,1317.0
"tre, nar, tre",Duple_vockice,-0.5,1316.5
"tre, nar, kes",fail,0.5,1317.0
"tre, gro, gro",Duple_vockice,-0.5,1316.5
"gro, jag, kes",fail,0.5,1317.0
"src, lim, jag",fail,0.5,1317.5
"jag, gro, gro",Duple_vockice,-0.5,1317.0
"tre, gro, nar",fail,0.5,1317.5
"tre, nar, gro",fail,0.5,1318.0
"src, jag, gro",fail,0.5,1318.5
"lim, lim, kes",Duple_vockice,-0.5,1318.0
"kes, kes, nar",bonus_x2,0.5,1318.5
"tre, lim, tre",Duple_vockice,-1.5,1317.0
"nar, lim, lim",Duple_vockice,-0.5,1316.5
"nar, gro, gro",Duple_vockice,-0.5,1316.0
"tre, lim, tre",Duple_vockice,-0.5,1315.5
"jag, lim, lim",Duple_vockice,-0.5,1315.0
"kes, tre, tre",Duple_vockice,-0.5,1314.5
"nar, kes, kes",bonus_x2,0.5,1315.0
"jag, gro, tre",fail,0.5,1315.5
"src, tre, kes",fail,0.5,1316.0
"tre, jag, jag",Duple_vockice,-0.5,1315.5
"src, src, tre",free_spin,0.5,1316.0
"jag, jag, jag",Vocni_jackpot,-3.0,1313.0
"src, tre, jag",fail,0.5,1313.5
"src, jag, kes",fail,0.5,1314.0
"src, kes, nar",fail,0.5,1314.5
"tre, lim, nar",fail,0.5,1315.0
"tre, lim, tre",Duple_vockice,-0.5,1314.5
"src, gro, gro",Duple_vockice,-0.5,1314.0
"gro, jag, tre",fail,0.5,1314.5
"tre, jag, gro",fail,0.5,1315.0
"tre, jag, kes",fail,0.5,1315.5
"tre, lim, tre",Duple_vockice,-0.5,1315.0
"tre, lim, tre",Duple_vockice,-0.5,1314.5
"tre, jag, jag",Duple_vockice,-0.5,1314.0
"tre, jag, kes",fail,0.5,1314.5
"src, kes, tre",fail,0.5,1315.0
"lim, kes, lim",Duple_vockice,-0.5,1314.5
"jag, lim, lim",Duple_vockice,-0.5,1314.0
"jag, lim, tre",fail,0.5,1314.5
"gro, nar, kes",fail,0.5,1315.0
"kes, lim, tre",fail,0.5,1315.5
"tre, jag, jag",Duple_vockice,-0.5,1315.0
"lim, kes, jag",fail,0.5,1315.5
"src, lim, kes",fail,0.5,1316.0
"gro, jag, gro",Duple_vockice,-0.5,1315.5
"lim, gro, tre",fail,0.5,1316.0
"kes, tre, tre",Duple_vockice,-0.5,1315.5
"jag, tre, kes",fail,0.5,1316.0
"lim, lim, nar",Duple_vockice,-0.5,1315.5
"jag, src, tre",fail,0.5,1316.0
"src, lim, kes",fail,0.5,1316.5
"src, gro, jag",fail,0.5,1317.0
"gro, nar, nar",Duple_vockice,-0.5,1316.5
"src, kes, kes",bonus_x2,0.5,1317.0
"nar, jag, gro",fail,0.5,1317.5
"tre, jag, tre",Duple_vockice,-0.5,1317.0
"kes, kes, tre",bonus_x2,0.5,1317.5
"gro, lim, gro",Duple_vockice,-1.5,1316.0
"nar, jag, jag",Duple_vockice,-0.5,1315.5
"tre, nar, kes",fail,0.5,1316.0
"nar, jag, lim",fail,0.5,1316.5
"src, jag, gro",fail,0.5,1317.0
"nar, src, nar",Duple_vockice,-0.5,1316.5
"jag, src, tre",fail,0.5,1317.0
"gro, kes, tre",fail,0.5,1317.5
"gro, src, lim",fail,0.5,1318.0
"tre, lim, nar",fail,0.5,1318.5
"lim, nar, lim",Duple_vockice,-0.5,1318.0
"gro, nar, gro",Duple_vockice,-0.5,1317.5
"gro, jag, kes",fail,0.5,1318.0
"lim, gro, lim",Duple_vockice,-0.5,1317.5
"jag, lim, kes",fail,0.5,1318.0
"tre, nar, kes",fail,0.5,1318.5
"jag, gro, jag",Duple_vockice,-0.5,1318.0
"tre, src, jag",fail,0.5,1318.5
"lim, tre, lim",Duple_vockice,-0.5,1318.0
"lim, nar, lim",Duple_vockice,-0.5,1317.5
"src, nar, kes",fail,0.5,1318.0
"kes, tre, gro",fail,0.5,1318.5
"kes, lim, jag",fail,0.5,1319.0
"nar, lim, tre",fail,0.5,1319.5
"src, jag, gro",fail,0.5,1320.0
"tre, gro, nar",fail,0.5,1320.5
"tre, tre, tre",Vocni_jackpot,-2.5,1318.0
"tre, jag, tre",Duple_vockice,-0.5,1317.5
"tre, nar, tre",Duple_vockice,-0.5,1317.0
"nar, kes, nar",Duple_vockice,-0.5,1316.5
"src, kes, nar",fail,0.5,1317.0
"gro, kes, tre",fail,0.5,1317.5
"nar, src, gro",fail,0.5,1318.0
"lim, lim, nar",Duple_vockice,-0.5,1317.5
"src, lim, tre",fail,0.5,1318.0
"lim, jag, tre",fail,0.5,1318.5
"tre, nar, gro",fail,0.5,1319.0
"lim, nar, tre",fail,0.5,1319.5
"nar, jag, tre",fail,0.5,1320.0
"tre, tre, tre",Vocni_jackpot,-2.5,1317.5
"jag, jag, tre",Duple_vockice,-0.5,1317.0
"tre, nar, lim",fail,0.5,1317.5
"tre, src, kes",fail,0.5,1318.0
"lim, nar, jag",fail,0.5,1318.5
"jag, jag, lim",Duple_vockice,-0.5,1318.0
"kes, tre, jag",fail,0.5,1318.5
"tre, nar, gro",fail,0.5,1319.0
"tre, jag, gro",fail,0.5,1319.5
"jag, nar, tre",fail,0.5,1320.0
"src, src, gro",free_spin,0.5,1320.5
"tre, lim, lim",Duple_vockice,-1.0,1319.5
"src, tre, lim",fail,0.5,1320.0
"kes, jag, tre",fail,0.5,1320.5
"tre, jag, lim",fail,0.5,1321.0
"lim, jag, jag",Duple_vockice,-0.5,1320.5
"gro, tre, gro",Duple_vockice,-0.5,1320.0
"src, jag, lim",fail,0.5,1320.5
"lim, lim, gro",Duple_vockice,-0.5,1320.0
"jag, jag, tre",Duple_vockice,-0.5,1319.5
"tre, lim, jag",fail,0.5,1320.0
"lim, gro, jag",fail,0.5,1320.5
"tre, lim, tre",Duple_vockice,-0.5,1320.0
"jag, lim, tre",fail,0.5,1320.5
"nar, kes, kes",bonus_x2,0.5,1321.0
"lim, lim, jag",Duple_vockice,-1.5,1319.5
"nar, jag, jag",Duple_vockice,-0.5,1319.0
"gro, lim, gro",Duple_vockice,-0.5,1318.5
"jag, kes, kes",bonus_x2,0.5,1319.0
"tre, tre, tre",Vocni_jackpot,-5.5,1313.5
"src, src, tre",free_spin,0.5,1314.0
"tre, gro, nar",fail,0.0,1314.0
"src, jag, kes",fail,0.5,1314.5
"gro, lim, tre",fail,0.5,1315.0
"jag, tre, lim",fail,0.5,1315.5
"nar, gro, kes",fail,0.5,1316.0
"gro, lim, nar",fail,0.5,1316.5
"kes, src, kes",bonus_x2,0.5,1317.0
"kes, lim, kes",bonus_x2,0.5,1317.5
"lim, jag, tre",fail,0.5,1318.0
"nar, jag, tre",fail,0.5,1318.5
"lim, kes, gro",fail,0.5,1319.0
"src, lim, tre",fail,0.5,1319.5
"tre, kes, jag",fail,0.5,1320.0
"gro, lim, jag",fail,0.5,1320.5
"jag, kes, jag",Duple_vockice,-0.5,1320.0
"jag, tre, jag",Duple_vockice,-0.5,1319.5
"lim, kes, nar",fail,0.5,1320.0
"tre, gro, nar",fail,0.5,1320.5
"lim, lim, tre",Duple_vockice,-0.5,1320.0
"gro, gro, tre",Duple_vockice,-0.5,1319.5
"nar, tre, nar",Duple_vockice,-0.5,1319.0
"gro, jag, gro",Duple_vockice,-0.5,1318.5
"lim, tre, tre",Duple_vockice,-0.5,1318.0
"tre, kes, kes",bonus_x2,0.5,1318.5
"tre, lim, tre",Duple_vockice,-1.5,1317.0
"nar, tre, kes",fail,0.5,1317.5
"src, lim, tre",fail,0.5,1318.0
"nar, jag, tre",fail,0.5,1318.5
"nar, tre, tre",Duple_vockice,-0.5,1318.0
"lim, src, nar",fail,0.5,1318.5
"kes, lim, gro",fail,0.5,1319.0
"lim, gro, tre",fail,0.5,1319.5
"tre, src, nar",fail,0.5,1320.0
"tre, gro, tre",Duple_vockice,-0.5,1319.5
"tre, gro, tre",Duple_vockice,-0.5,1319.0
"kes, gro, nar",fail,0.5,1319.5
"kes, src, gro",fail,0.5,1320.0
"tre, src, tre",Duple_vockice,-0.5,1319.5
"lim, lim, tre",Duple_vockice,-0.5,1319.0
"tre, tre, tre",Vocni_jackpot,-2.5,1316.5
"kes, nar, gro",fail,0.5,1317.0
"gro, kes, kes",bonus_x2,0.5,1317.5
"kes, nar, jag",fail,0.5,1318.0
"src, gro, tre",fail,0.5,1318.5
"tre, lim, lim",Duple_vockice,-0.5,1318.0
"nar, lim, tre",fail,0.5,1318.5
"kes, tre, gro",fail,0.5,1319.0
"gro, lim, jag",fail,0.5,1319.5
"tre, gro, tre",Duple_vockice,-0.5,1319.0
"kes, jag, tre",fail,0.5,1319.5
"nar, lim, gro",fail,0.5,1320.0
"gro, tre, tre",Duple_vockice,-0.5,1319.5
"jag, lim, gro",fail,0.5,1320.0
"src, lim, lim",Duple_vockice,-0.5,1319.5
"kes, jag, tre",fail,0.5,1320.0
"kes, lim, kes",bonus_x2,0.5,1320.5
"tre, lim, tre",Duple_vockice,-1.5,1319.0
"kes, lim, lim",Duple_vockice,-0.5,1318.5
"gro, tre, tre",Duple_vockice,-0.5,1318.0
"jag, lim, nar",fail,0.5,1318.5
"tre, kes, tre",Duple_vockice,-0.5,1318.0
"tre, tre, tre",Vocni_jackpot,-2.5,1315.5
"jag, kes, jag",Duple_vockice,-0.5,1315.0
"gro, nar, nar",Duple_vockice,-0.5,1314.5
"tre, kes, jag",fail,0.5,1315.0
"jag, gro, nar",fail,0.5,1315.5
"gro, gro, kes",Duple_vockice,-0.5,1315.0
"tre, tre, kes",Duple_vockice,-0.5,1314.5
"tre, kes, kes",bonus_x2,0.5,1315.0
"lim, jag, nar",fail,0.5,1315.5
"lim, jag, nar",fail,0.5,1316.0
"tre, tre, gro",Duple_vockice,-0.5,1315.5
"src, nar, lim",fail,0.5,1316.0
"jag, nar, lim",fail,0.5,1316.5
"jag, src, nar",fail,0.5,1317.0
"lim, nar, jag",fail,0.5,1317.5
"nar, nar, tre",Duple_vockice,-0.5,1317.0
"jag, src, lim",fail,0.5,1317.5
"kes, lim, tre",fail,0.5,1318.0
"gro, lim, jag",fail,0.5,1318.5
"nar, src, lim",fail,0.5,1319.0
"jag, jag, nar",Duple_vockice,-0.5,1318.5
"tre, kes, lim",fail,0.5,1319.0
"src, kes, gro",fail,0.5,1319.5
"tre, src, tre",Duple_vockice,-0.5,1319.0
"nar, kes, kes",bonus_x2,0.5,1319.5
"tre, jag, jag",Duple_vockice,-1.5,1318.0
"kes, jag, jag",Duple_vockice,-0.5,1317.5
"nar, gro, tre",fail,0.5,1318.0
"tre, lim, tre",Duple_vockice,-0.5,1317.5
"gro, nar, gro",Duple_vockice,-0.5,1317.0
"jag, lim, tre",fail,0.5,1317.5
"gro, tre, gro",Duple_vockice,-0.5,1317.0
"nar, gro, jag",fail,0.5,1317.5
"lim, lim, lim",Vocni_jackpot,-2.5,1315.0
"jag, src, jag",Duple_vockice,-0.5,1314.5
"jag, kes, nar",fail,0.5,1315.0
"lim, lim, tre",Duple_vockice,-0.5,1314.5
"tre, lim, lim",Duple_vockice,-0.5,1314.0
"gro, nar, jag",fail,0.5,1314.5
"nar, kes, nar",Duple_vockice,-0.5,1314.0
"kes, src, tre",fail,0.5,1314.5
"gro, jag, jag",Duple_vockice,-0.5,1314.0
"tre, tre, kes",Duple_vockice,-0.5,1313.5
"gro, src, jag",fail,0.5,1314.0
"tre, src, lim",fail,0.5,1314.5
"jag, nar, tre",fail,0.5,1315.0
"tre, nar, kes",fail,0.5,1315.5
"lim, jag, tre",fail,0.5,1316.0
"tre, gro, tre",Duple_vockice,-0.5,1315.5
"src, tre, nar",fail,0.5,1316.0
"kes, src, tre",fail,0.5,1316.5
"tre, src, gro",fail,0.5,1317.0
"nar, lim, jag",fail,0.5,1317.5
"gro, lim, tre",fail,0.5,1318.0
"tre, kes, lim",fail,0.5,1318.5
"src, tre, tre",Duple_vockice,-0.5,1318.0
"lim, src, lim",Duple_vockice,-0.5,1317.5
"tre, nar, tre",Duple_vockice,-0.5,1317.0
"src, src, tre",free_spin,0.5,1317.5
"jag, lim, tre",fail,0.0,1317.5
"nar, gro, lim",fail,0.5,1318.0
"src, lim, jag",fail,0.5,1318.5
"gro, nar, kes",fail,0.5,1319.0
"tre, src, jag",fail,0.5,1319.5
"tre, jag, lim",fail,0.5,1320.0
"kes, tre, nar",fail,0.5,1320.5
"tre, jag, nar",fail,0.5,1321.0
"tre, lim, tre",Duple_vockice,-0.5,1320.5
"jag, nar, tre",fail,0.5,1321.0
"nar, tre, kes",fail,0.5,1321.5
"tre, src, tre",Duple_vockice,-0.5,1321.0
"tre, nar, gro",fail,0.5,1321.5
"src, kes, tre",fail,0.5,1322.0
"lim, jag, tre",fail,0.5,1322.5
"src, tre, jag",fail,0.5,1323.0
"gro, nar, tre",fail,0.5,1323.5
"tre, jag, tre",Duple_vockice,-0.5,1323.0
"gro, jag, jag",Duple_vockice,-0.5,1322.5
"kes, kes, lim",bonus_x2,0.5,1323.0
"lim, tre, tre",Duple_vockice,-1.5,1321.5
"gro, tre, tre",Duple_vockice,-0.5,1321.0
"nar, lim, tre",fail,0.5,1321.5
"src, src, kes",free_spin,0.5,1322.0
"tre, nar, tre",Duple_vockice,-1.0,1321.0
"kes, lim, kes",bonus_x2,0.5,1321.5
"jag, tre, tre",Duple_vockice,-1.5,1320.0
"gro, nar, lim",fail,0.5,1320.5
"lim, kes, tre",fail,0.5,1321.0
"src, nar, tre",fail,0.5,1321.5
"tre, kes, tre",Duple_vockice,-0.5,1321.0
"nar, gro, tre",fail,0.5,1321.5
"tre, tre, nar",Duple_vockice,-0.5,1321.0
"tre, src, jag",fail,0.5,1321.5
"kes, nar, tre",fail,0.5,1322.0
"jag, lim, nar",fail,0.5,1322.5
"nar, jag, jag",Duple_vockice,-0.5,1322.0
"tre, jag, jag",Duple_vockice,-0.5,1321.5
"tre, src, tre",Duple_vockice,-0.5,1321.0
"nar, tre, nar",Duple_vockice,-0.5,1320.5
"tre, lim, jag",fail,0.5,1321.0
"tre, jag, nar",fail,0.5,1321.5
"nar, kes, kes",bonus_x2,0.5,1322.0
"src, src, tre",free_spin,0.5,1322.5
"lim, lim, gro",Duple_vockice,-2.0,1320.5
"nar, nar, jag",Duple_vockice,-0.5,1320.0
"tre, lim, tre",Duple_vockice,-0.5,1319.5
"src, lim, tre",fail,0.5,1320.0
"lim, jag, nar",fail,0.5,1320.5
"lim, tre, tre",Duple_vockice,-0.5,1320.0
"lim, lim, gro",Duple_vockice,-0.5,1319.5
"nar, jag, tre",fail,0.5,1320.0
"nar, nar, tre",Duple_vockice,-0.5,1319.5
"gro, tre, tre",Duple_vockice,-0.5,1319.0
"lim, nar, tre",fail,0.5,1319.5
"kes, src, gro",fail,0.5,1320.0
"lim, lim, gro",Duple_vockice,-0.5,1319.5
"kes, tre, gro",fail,0.5,1320.0
"src, jag, gro",fail,0.5,1320.5
"tre, nar, gro",fail,0.5,1321.0
"lim, kes, gro",fail,0.5,1321.5
"tre, tre, lim",Duple_vockice,-0.5,1321.0
"kes, kes, lim",bonus_x2,0.5,1321.5
"src, kes, jag",fail,0.5,1322.0
"lim, jag, tre",fail,0.5,1322.5
"tre, kes, lim",fail,0.5,1323.0
"lim, nar, tre",fail,0.5,1323.5
"gro, lim, gro",Duple_vockice,-0.5,1323.0
"tre, src, nar",fail,0.5,1323.5
"gro, kes, lim",fail,0.5,1324.0
"jag, kes, gro",fail,0.5,1324.5
"tre, src, gro",fail,0.5,1325.0
"src, lim, jag",fail,0.5,1325.5
"lim, gro, gro",Duple_vockice,-0.5,1325.0
"gro, src, tre",fail,0.5,1325.5
"tre, lim, nar",fail,0.5,1326.0
"tre, lim, jag",fail,0.5,1326.5
"jag, tre, lim",fail,0.5,1327.0
"jag, lim, tre",fail,0.5,1327.5
"tre, jag, jag",Duple_vockice,-0.5,1327.0
"tre, kes, kes",bonus_x2,0.5,1327.5
"gro, kes, tre",fail,0.5,1328.0
"lim, lim, gro",Duple_vockice,-0.5,1327.5
"gro, tre, jag",fail,0.5,1328.0
"nar, lim, tre",fail,0.5,1328.5
"src, nar, tre",fail,0.5,1329.0
"tre, nar, tre",Duple_vockice,-0.5,1328.5
"kes, lim, tre",fail,0.5,1329.0
"gro, jag, lim",fail,0.5,1329.5
"src, nar, tre",fail,0.5,1330.0
"lim, src, gro",fail,0.5,1330.5
"jag, src, gro",fail,0.5,1331.0
"kes, kes, lim",bonus_x2,0.5,1331.5
"src, nar, jag",fail,0.5,1332.0
"jag, gro, lim",fail,0.5,1332.5
"tre, src, tre",Duple_vockice,-0.5,1332.0
"jag, tre, tre",Duple_vockice,-0.5,1331.5
"kes, lim, nar",fail,0.5,1332.0
"src, lim, jag",fail,0.5,1332.5
"jag, nar, kes",fail,0.5,1333.0
"gro, src, tre",fail,0.5,1333.5
"kes, lim, jag",fail,0.5,1334.0
"kes, lim, nar",fail,0.5,1334.5
"lim, kes, tre",fail,0.5,1335.0
"tre, tre, jag",Duple_vockice,-0.5,1334.5
"lim, gro, kes",fail,0.5,1335.0
"jag, tre, tre",Duple_vockice,-0.5,1334.5
"nar, jag, kes",fail,0.5,1335.0
"jag, jag, tre",Duple_vockice,-0.5,1334.5
"jag, gro, gro",Duple_vockice,-0.5,1334.0
"src, lim, tre",fail,0.5,1334.5
"kes, nar, kes",bonus_x2,0.5,1335.0
"kes, lim, jag",fail,0.5,1335.5
"gro, kes, tre",fail,0.5,1336.0
"gro, jag, gro",Duple_vockice,-0.5,1335.5
"tre, lim, gro",fail,0.5,1336.0
"tre, lim, lim",Duple_vockice,-0.5,1335.5
"src, jag, jag",Duple_vockice,-0.5,1335.0
"tre, lim, tre",Duple_vockice,-0.5,1334.5
"gro, jag, tre",fail,0.5,1335.0
"kes, tre, nar",fail,0.5,1335.5
"jag, gro, jag",Duple_vockice,-0.5,1335.0
"tre, jag, kes",fail,0.5,1335.5
"kes, tre, tre",Duple_vockice,-0.5,1335.0
"gro, tre, jag",fail,0.5,1335.5
"nar, tre, gro",fail,0.5,1336.0
"nar, src, tre",fail,0.5,1336.5
"tre, tre, jag",Duple_vockice,-0.5,1336.0
"gro, src, kes",fail,0.5,1336.5
"src, nar, lim",fail,0.5,1337.0
"src, kes, tre",fail,0.5,1337.5
"tre, lim, jag",fail,0.5,1338.0
"nar, nar, kes",Duple_vockice,-0.5,1337.5
"nar, lim, tre",fail,0.5,1338.0
"tre, lim, tre",Duple_vockice,-0.5,1337.5
"nar, src, gro",fail,0.5,1338.0
"src, src, kes",free_spin,0.5,1338.5
"nar, src, tre",fail,0.0,1338.5
"gro, jag, tre",fail,0.5,1339.0
"lim, jag, tre",fail,0.5,1339.5
"kes, lim, tre",fail,0.5,1340.0
"lim, src, kes",fail,0.5,1340.5
"gro, lim, lim",Duple_vockice,-0.5,1340.0
"src, jag, lim",fail,0.5,1340.5
"tre, tre, gro",Duple_vockice,-0.5,1340.0
"src, tre, nar",fail,0.5,1340.5
"tre, kes, tre",Duple_vockice,-0.5,1340.0
"tre, lim, lim",Duple_vockice,-0.5,1339.5
"nar, jag, gro",fail,0.5,1340.0
"src, lim, nar",fail,0.5,1340.5
"gro, src, kes",fail,0.5,1341.0
"src, src, tre",free_spin,0.5,1341.5
"tre, lim, kes",fail,0.0,1341.5
"tre, lim, kes",fail,0.5,1342.0
"tre, tre, nar",Duple_vockice,-0.5,1341.5
"gro, kes, tre",fail,0.5,1342.0
"gro, lim, jag",fail,0.5,1342.5
"src, gro, tre",fail,0.5,1343.0
"gro, kes, tre",fail,0.5,1343.5
"tre, tre, nar",Duple_vockice,-0.5,1343.0
"src, tre, gro",fail,0.5,1343.5
"gro, jag, lim",fail,0.5,1344.0
"gro, jag, tre",fail,0.5,1344.5
"kes, lim, tre",fail,0.5,1345.0
"gro, lim, tre",fail,0.5,1345.5
"src, lim, lim",Duple_vockice,-0.5,1345.0
"lim, lim, tre",Duple_vockice,-0.5,1344.5
"lim, lim, tre",Duple_vockice,-0.5,1344.0
"src, lim, tre",fail,0.5,1344.5
"kes, src, gro",fail,0.5,1345.0
"tre, kes, tre",Duple_vockice,-0.5,1344.5
"tre, src, tre",Duple_vockice,-0.5,1344.0
"nar, gro, gro",Duple_vockice,-0.5,1343.5
"kes, kes, gro",bonus_x2,0.5,1344.0
"src, kes, gro",fail,0.5,1344.5
"tre, kes, tre",Duple_vockice,-0.5,1344.0
"src, gro, jag",fail,0.5,1344.5
"src, lim, tre",fail,0.5,1345.0
"gro, src, nar",fail,0.5,1345.5
"tre, jag, tre",Duple_vockice,-0.5,1345.0
"src, tre, nar",fail,0.5,1345.5
"tre, tre, tre",Vocni_jackpot,-2.5,1343.0
"gro, src, tre",fail,0.5,1343.5
"src, gro, jag",fail,0.5,1344.0
"kes, src, jag",fail,0.5,1344.5
"kes, jag, tre",fail,0.5,1345.0
"kes, lim, tre",fail,0.5,1345.5
"kes, tre, tre",Duple_vockice,-0.5,1345.0
"tre, src, tre",Duple_vockice,-0.5,1344.5
"nar, src, kes",fail,0.5,1345.0
"lim, jag, tre",fail,0.5,1345.5
"src, lim, nar",fail,0.5,1346.0
"gro, jag, tre",fail,0.5,1346.5
"nar, gro, gro",Duple_vockice,-0.5,1346.0
"lim, gro, tre",fail,0.5,1346.5
"src, gro, kes",fail,0.5,1347.0
"tre, nar, kes",fail,0.5,1347.5
"tre, lim, nar",fail,0.5,1348.0
"tre, gro, nar",fail,0.5,1348.5
"kes, tre, lim",fail,0.5,1349.0
"kes, nar, tre",fail,0.5,1349.5
"gro, kes, tre",fail,0.5,1350.0
"jag, lim, kes",fail,0.5,1350.5
"kes, tre, tre",Duple_vockice,-0.5,1350.0
"src, nar, jag",fail,0.5,1350.5
"tre, src, nar",fail,0.5,1351.0
"kes, lim, tre",fail,0.5,1351.5
"nar, nar, tre",Duple_vockice,-0.5,1351.0
"jag, src, nar",fail,0.5,1351.5
"lim, lim, tre",Duple_vockice,-0.5,1351.0
"nar, tre, kes",fail,0.5,1351.5
"src, src, tre",free_spin,0.5,1352.0
"tre, gro, nar",fail,0.0,1352.0
"jag, kes, kes",bonus_x2,0.5,1352.5
"lim, tre, tre",Duple_vockice,-1.5,1351.0
"tre, tre, tre",Vocni_jackpot,-2.5,1348.5
"gro, kes, lim",fail,0.5,1349.0
"gro, nar, tre",fail,0.5,1349.5
"gro, gro, nar",Duple_vockice,-0.5,1349.0
"tre, nar, tre",Duple_vockice,-0.5,1348.5
"kes, jag, nar",fail,0.5,1349.0
"lim, jag, nar",fail,0.5,1349.5
"nar, tre, tre",Duple_vockice,-0.5,1349.0
"tre, kes, tre",Duple_vockice,-0.5,1348.5
"nar, gro, tre",fail,0.5,1349.0
"lim, gro, kes",fail,0.5,1349.5
"tre, nar, kes",fail,0.5,1350.0
"jag, tre, tre",Duple_vockice,-0.5,1349.5
"src, tre, gro",fail,0.5,1350.0
"gro, tre, tre",Duple_vockice,-0.5,1349.5
"kes, tre, jag",fail,0.5,1350.0
"lim, nar, tre",fail,0.5,1350.5
"gro, jag, tre",fail,0.5,1351.0
"tre, src, lim",fail,0.5,1351.5
"kes, nar, jag",fail,0.5,1352.0
"tre, nar, lim",fail,0.5,1352.5
"tre, lim, tre",Duple_vockice,-0.5,1352.0
"kes, nar, gro",fail,0.5,1352.5
"lim, lim, jag",Duple_vockice,-0.5,1352.0
"tre, kes, tre",Duple_vockice,-0.5,1351.5
"gro, nar, tre",fail,0.5,1352.0
"tre, kes, jag",fail,0.5,1352.5
"lim, kes, tre",fail,0.5,1353.0
"tre, gro, lim",fail,0.5,1353.5
"lim, nar, tre",fail,0.5,1354.0
"jag, lim, tre",fail,0.5,1354.5
"jag, lim, gro",fail,0.5,1355.0
"lim, tre, nar",fail,0.5,1355.5
"jag, kes, kes",bonus_x2,0.5,1356.0
"src, lim, tre",fail,0.5,1356.5
"nar, src, gro",fail,0.5,1357.0
"jag, src, tre",fail,0.5,1357.5
"tre, lim, lim",Duple_vockice,-0.5,1357.0
"tre, lim, kes",fail,0.5,1357.5
"tre, tre, tre",Vocni_jackpot,-2.5,1355.0
"src, kes, tre",fail,0.5,1355.5
"tre, lim, tre",Duple_vockice,-0.5,1355.0
"src, nar, nar",Duple_vockice,-0.5,1354.5
"tre, src, jag",fail,0.5,1355.0
